,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific
3924,RMFR,DVC,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
3925,RMFR,IL1L,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
3926,RMFR,PVT,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3927,RMFR,RIBL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3928,RMFR,RIGL,0.0,3.0,0.0,0.0,2.0,2,5.0,2.5,1,1,not specific
3929,RMFR,RIH,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3930,RMFR,RIML,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3931,RMFR,RIS,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3932,RMFR,RIVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3933,RMFR,RMDDL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
3934,RMFR,RMDL,1.0,9.0,6.0,0.0,0.0,3,16.0,5.333333333333333,3,0,cel_specific
3935,RMFR,RMDR,3.0,2.0,1.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
3936,RMFR,RMDVL,0.0,1.0,0.0,8.0,0.0,2,9.0,4.5,1,1,not specific
3937,RMFR,RMFL,3.0,0.0,0.0,20.0,0.0,2,23.0,11.5,1,1,not specific
3938,RMFR,RMGL,1.0,1.0,0.0,3.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
3939,RMFR,RMHR,4.0,6.0,0.0,0.0,0.0,2,10.0,5.0,2,0,not specific
3940,RMFR,SAADL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3941,RMFR,SIBDL,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific
3942,RMFR,SIBVL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
3943,RMGL,ADAL,1.0,0.0,3.0,0.0,0.0,2,4.0,2.0,2,0,not specific
3944,RMGL,ADLL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3945,RMGL,AIBR,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
3946,RMGL,AIML,1.0,1.0,4.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
3947,RMGL,ALML,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3948,RMGL,ALNL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
3949,RMGL,ASHL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3950,RMGL,AVAL,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
3951,RMGL,AVBL,1.0,2.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific
3952,RMGL,AVBR,1.0,0.0,3.0,0.0,0.0,2,4.0,2.0,2,0,not specific
3953,RMGL,AVDR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
3954,RMGL,AVEL,2.0,2.0,2.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
3955,RMGL,AVFR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3956,RMGL,AVJR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3963,RMGL,CEPDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3964,RMGL,HSNL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3965,RMGL,IL1L,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3966,RMGL,IL2L,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3967,RMGL,PVPL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3968,RMGL,RIAR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3969,RMGL,RID,0.0,2.0,2.0,0.0,0.0,2,4.0,2.0,2,0,not specific
3970,RMGL,RIFL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3971,RMGL,RMDDL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3972,RMGL,RMDDR,2.0,0.0,1.0,0.0,0.0,2,3.0,1.5,2,0,not specific
3973,RMGL,RMDL,3.0,4.0,2.0,0.0,1.0,4,10.0,2.5,3,1,not specific
3974,RMGL,RMDR,6.0,5.0,16.0,25.0,10.0,5,62.0,12.4,3,2,core
3975,RMGL,RMDVL,5.0,2.0,15.0,0.0,0.0,3,22.0,7.333333333333333,3,0,cel_specific
3976,RMGL,RMDVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3977,RMGL,RMFR,0.0,0.0,0.0,12.0,0.0,1,12.0,12.0,0,1,not specific
3978,RMGL,RMGL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3979,RMGL,RMHL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3980,RMGL,RMHR,1.0,0.0,4.0,0.0,13.0,3,18.0,6.0,2,1,not specific
3981,RMGL,SAADL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3982,RMGL,SAADR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3983,RMGL,SAAVL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3984,RMGL,SAAVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3985,RMGL,SDQL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3986,RMGL,SIADL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3987,RMGL,SIADR,1.0,0.0,2.0,0.0,2.0,3,5.0,1.6666666666666667,2,1,not specific
3988,RMGL,SIAVL,2.0,0.0,4.0,0.0,0.0,2,6.0,3.0,2,0,not specific
3989,RMGL,SIBDL,3.0,2.0,0.0,0.0,0.0,2,5.0,2.5,2,0,not specific
3990,RMGL,SIBDR,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
3991,RMGL,SIBVL,0.0,2.0,4.0,0.0,0.0,2,6.0,3.0,2,0,not specific
3992,RMGL,SIBVR,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
3993,RMGL,SMBDL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
3994,RMGL,SMBVL,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
3995,RMGL,SMDDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
3996,RMGL,SMDDR,0.0,0.0,2.0,1.0,0.0,2,3.0,1.5,1,1,not specific
3998,RMGL,URXL,2.0,1.0,3.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
3999,RMGR,ADAR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4000,RMGR,ADER,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4001,RMGR,AIMR,0.0,2.0,2.0,0.0,0.0,2,4.0,2.0,2,0,not specific
4002,RMGR,ALMR,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4003,RMGR,ALNR,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4004,RMGR,ASHR,2.0,1.0,1.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
4005,RMGR,AVBL,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
4006,RMGR,AVBR,2.0,1.0,3.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
4007,RMGR,AVDL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4008,RMGR,AVER,1.0,2.0,6.0,0.0,0.0,3,9.0,3.0,3,0,cel_specific
4009,RMGR,AVFL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4010,RMGR,AVFR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4011,RMGR,AVJL,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
4020,RMGR,CEPDR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4021,RMGR,IL2R,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4022,RMGR,OLLR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4023,RMGR,PLNR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4024,RMGR,PVNR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4025,RMGR,RIAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4026,RMGR,RIFR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4027,RMGR,RIGR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4028,RMGR,RIR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4029,RMGR,RMDDL,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4030,RMGR,RMDL,5.0,5.0,20.0,33.0,11.0,5,74.0,14.8,3,2,core
4031,RMGR,RMDR,2.0,4.0,7.0,0.0,0.0,3,13.0,4.333333333333333,3,0,cel_specific
4032,RMGR,RMDVL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4033,RMGR,RMDVR,4.0,2.0,23.0,0.0,0.0,3,29.0,9.666666666666666,3,0,cel_specific
4034,RMGR,RMFL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4035,RMGR,RMHL,2.0,1.0,0.0,0.0,11.0,3,14.0,4.666666666666667,2,1,not specific
4036,RMGR,RMHR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4037,RMGR,SAADL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4038,RMGR,SAADR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4039,RMGR,SAAVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4040,RMGR,SIADL,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific
4041,RMGR,SIAVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4042,RMGR,SIBDL,0.0,1.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
4043,RMGR,SIBDR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4044,RMGR,SIBVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4045,RMGR,SMBVR,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific
4046,RMGR,SMDDL,1.0,0.0,0.0,2.0,0.0,2,3.0,1.5,1,1,not specific
4047,RMGR,URXR,0.0,1.0,3.0,0.0,0.0,2,4.0,2.0,2,0,not specific
4048,RMHL,AVAR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4049,RMHL,AVKL,1.0,2.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific
4054,RMHL,CEPDR,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific
4055,RMHL,CEPVR,0.0,0.0,0.0,6.0,0.0,1,6.0,6.0,0,1,not specific
4056,RMHL,IL1R,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4057,RMHL,PLNR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4058,RMHL,RIAR,0.0,0.0,0.0,0.0,6.0,1,6.0,6.0,0,1,not specific
4059,RMHL,RICL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4060,RMHL,RICR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4061,RMHL,RID,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4062,RMHL,RIGR,1.0,2.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific
4063,RMHL,RMDDL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4064,RMHL,RMDDR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
4065,RMHL,RMDL,1.0,2.0,0.0,8.0,0.0,3,11.0,3.6666666666666665,2,1,not specific
4066,RMHL,RMDR,5.0,4.0,1.0,0.0,0.0,3,10.0,3.3333333333333335,3,0,cel_specific
4067,RMHL,RMDVR,0.0,0.0,0.0,0.0,10.0,1,10.0,10.0,0,1,not specific
4068,RMHL,RMFL,1.0,3.0,0.0,0.0,0.0,2,4.0,2.0,2,0,not specific
4069,RMHL,RMGR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4070,RMHL,RMHR,0.0,0.0,0.0,0.0,9.0,1,9.0,9.0,0,1,not specific
4071,RMHL,SAAVL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4072,RMHL,URXR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4073,RMHR,AIBR,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4074,RMHR,AVKR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4080,RMHR,CEPDL,3.0,0.0,0.0,15.0,0.0,2,18.0,9.0,1,1,not specific
4081,RMHR,CEPVL,0.0,0.0,1.0,5.0,0.0,2,6.0,3.0,1,1,not specific
4082,RMHR,IL1L,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4083,RMHR,PLNL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4084,RMHR,RIGL,0.0,1.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
4085,RMHR,RMDL,4.0,4.0,4.0,1.0,0.0,4,13.0,3.25,3,1,not specific
4086,RMHR,RMDR,3.0,2.0,1.0,4.0,0.0,4,10.0,2.5,3,1,not specific
4087,RMHR,RMER,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
4088,RMHR,RMFL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4089,RMHR,RMFR,3.0,7.0,0.0,5.0,0.0,3,15.0,5.0,2,1,not specific
4090,RMHR,RMGL,1.0,0.0,8.0,1.0,0.0,3,10.0,3.3333333333333335,2,1,not specific
4091,RMHR,RMHL,0.0,0.0,3.0,0.0,2.0,2,5.0,2.5,1,1,not specific
4092,RMHR,RMHR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
4093,RMHR,SIBVL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
4094,RMHR,SMDDL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4095,SAADL,AIBL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4096,SAADL,AVAL,16.0,11.0,17.0,11.0,4.0,5,59.0,11.8,3,2,core
4097,SAADL,AVAR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4098,SAADL,AVEL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4099,SAADL,AVER,0.0,0.0,0.0,9.0,5.0,2,14.0,7.0,0,2,pristi_specific
4100,SAADL,OLLR,2.0,3.0,4.0,4.0,3.0,5,16.0,3.2,3,2,core
4101,SAADL,RIAR,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
4102,SAADL,RICR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4103,SAADL,RIGL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4104,SAADL,RIML,8.0,5.0,11.0,4.0,0.0,4,28.0,7.0,3,1,not specific
4105,SAADL,RIMR,9.0,10.0,16.0,1.0,1.0,5,37.0,7.4,3,2,core
4106,SAADL,RMDR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4107,SAADL,RMDVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4108,SAADL,RMFL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
4109,SAADL,RMFR,2.0,3.0,1.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
4110,SAADL,RMGL,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
4111,SAADL,SAADR,0.0,0.0,0.0,1.0,1.0,2,2.0,1.0,0,2,pristi_specific
4112,SAADL,SAAVR,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
4113,SAADL,SIBVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4114,SAADL,SMDVR,4.0,3.0,0.0,0.0,0.0,2,7.0,3.5,2,0,not specific
4115,SAADR,ADAL,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
4116,SAADR,AIBL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4117,SAADR,AIBR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4118,SAADR,ALNL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
4119,SAADR,AVAL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4120,SAADR,AVAR,16.0,9.0,26.0,12.0,3.0,5,66.0,13.2,3,2,core
4121,SAADR,AVEL,0.0,1.0,0.0,9.0,7.0,3,17.0,5.666666666666667,1,2,not specific
4122,SAADR,OLLL,0.0,1.0,3.0,5.0,3.0,4,12.0,3.0,2,2,not specific
4123,SAADR,PLNR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4124,SAADR,PVNR,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
4125,SAADR,RIML,11.0,8.0,14.0,4.0,0.0,4,37.0,9.25,3,1,not specific
4126,SAADR,RIMR,6.0,8.0,23.0,0.0,0.0,3,37.0,12.333333333333334,3,0,cel_specific
4127,SAADR,RIVR,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
4128,SAADR,RMFL,0.0,2.0,5.0,0.0,0.0,2,7.0,3.5,2,0,not specific
4129,SAADR,RMFR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4130,SAADR,RMGL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4131,SAADR,SMBDR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4132,SAADR,SMBVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4133,SAADR,SMDVL,1.0,5.0,5.0,0.0,0.0,3,11.0,3.6666666666666665,3,0,cel_specific
4134,SAAVL,AIBL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4135,SAAVL,AVAL,19.0,19.0,56.0,18.0,11.0,5,123.0,24.6,3,2,core
4136,SAAVL,OLLR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4137,SAAVL,RICR,0.0,0.0,0.0,0.0,5.0,1,5.0,5.0,0,1,not specific
4138,SAAVL,RIML,5.0,2.0,5.0,2.0,0.0,4,14.0,3.5,3,1,not specific
4139,SAAVL,RIMR,11.0,15.0,33.0,4.0,3.0,5,66.0,13.2,3,2,core
4140,SAAVL,RMFR,1.0,2.0,11.0,5.0,0.0,4,19.0,4.75,3,1,not specific
4141,SAAVL,RMHR,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
4142,SAAVL,SAADR,0.0,0.0,0.0,5.0,3.0,2,8.0,4.0,0,2,pristi_specific
4143,SAAVL,SMBDR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4144,SAAVL,SMDDR,5.0,7.0,18.0,7.0,1.0,5,38.0,7.6,3,2,core
4145,SAAVL,SMDVL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4146,SAAVR,ADAL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4147,SAAVR,AIBR,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4148,SAAVR,ALNL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4149,SAAVR,ALNR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4150,SAAVR,ASIR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4151,SAAVR,AVAL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4152,SAAVR,AVAR,26.0,21.0,39.0,28.0,17.0,5,131.0,26.2,3,2,core
4153,SAAVR,AVBL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4154,SAAVR,AVKR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
4155,SAAVR,IL1DL,0.0,0.0,12.0,0.0,0.0,1,12.0,12.0,1,0,not specific
4156,SAAVR,OLLL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4157,SAAVR,RIAR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4158,SAAVR,RIML,15.0,17.0,12.0,7.0,3.0,5,54.0,10.8,3,2,core
4159,SAAVR,RIMR,11.0,6.0,7.0,4.0,0.0,4,28.0,7.0,3,1,not specific
4160,SAAVR,RIPL,0.0,0.0,12.0,0.0,0.0,1,12.0,12.0,1,0,not specific
4161,SAAVR,RMEV,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4162,SAAVR,RMFL,1.0,0.0,0.0,0.0,3.0,2,4.0,2.0,1,1,not specific
4163,SAAVR,RMHL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4164,SAAVR,SAAVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4165,SAAVR,SMBDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4166,SAAVR,SMDDL,10.0,6.0,17.0,9.0,9.0,5,51.0,10.2,3,2,core
4167,SAAVR,SMDVR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
4168,SDQL,ADAR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4169,SDQL,AIBL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4170,SDQL,AIBR,1.0,2.0,2.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
4171,SDQL,AIZR,0.0,0.0,0.0,13.0,0.0,1,13.0,13.0,0,1,not specific
4172,SDQL,ALML,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4173,SDQL,AVAL,0.0,2.0,10.0,0.0,0.0,2,12.0,6.0,2,0,not specific
4174,SDQL,AVAR,3.0,3.0,8.0,0.0,0.0,3,14.0,4.666666666666667,3,0,cel_specific
4175,SDQL,AVBL,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4176,SDQL,AVBR,2.0,0.0,2.0,5.0,0.0,3,9.0,3.0,2,1,not specific
4177,SDQL,AVDL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4178,SDQL,AVEL,0.0,0.0,1.0,3.0,0.0,2,4.0,2.0,1,1,not specific
4179,SDQL,AVKL,0.0,0.0,0.0,12.0,0.0,1,12.0,12.0,0,1,not specific
4180,SDQL,CEPVL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
4181,SDQL,DVA,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4182,SDQL,FLPL,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
4183,SDQL,IL1L,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4184,SDQL,PLNL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4185,SDQL,PVCL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4186,SDQL,RIAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4187,SDQL,RIAR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
4188,SDQL,RICL,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
4189,SDQL,RICR,1.0,0.0,3.0,0.0,0.0,2,4.0,2.0,2,0,not specific
4190,SDQL,RIML,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
4191,SDQL,RIPR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4192,SDQL,RIS,2.0,1.0,8.0,0.0,0.0,3,11.0,3.6666666666666665,3,0,cel_specific
4193,SDQL,RIVR,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
4194,SDQL,RMFL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
4195,SDQL,SAADR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
4196,SDQL,SDQL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4197,SDQL,SDQR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4198,SDQL,SIAVR,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
4199,SDQL,SIBVL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4200,SDQL,SMBVL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4201,SDQL,SMDDL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4202,SDQL,URYVL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4203,SDQR,ADLL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4204,SDQR,AIBL,0.0,1.0,8.0,3.0,3.0,4,15.0,3.75,2,2,not specific
4205,SDQR,ALML,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4206,SDQR,ALMR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4207,SDQR,AVAL,0.0,0.0,8.0,3.0,3.0,3,14.0,4.666666666666667,1,2,not specific
4208,SDQR,AVAR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4209,SDQR,AVBL,4.0,3.0,32.0,13.0,4.0,5,56.0,11.2,3,2,core
4210,SDQR,AVBR,6.0,8.0,19.0,24.0,17.0,5,74.0,14.8,3,2,core
4211,SDQR,DVA,3.0,7.0,15.0,3.0,8.0,5,36.0,7.2,3,2,core
4212,SDQR,RIAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
4213,SDQR,RICL,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
4214,SDQR,RICR,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
4215,SDQR,RIML,1.0,0.0,0.0,6.0,17.0,3,24.0,8.0,1,2,not specific
