,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros
1104,HSN,SIB,0,0,0,3,0,1,3,1.5,0,1,not specific,3
1105,HSN,SMB,0,0,0,1,0,1,1,1,0,1,not specific,1
1106,HSN,URY,0,0,0,2,0,1,2,2,0,1,not specific,2
1107,IL1,ADE,0,0,3,0,0,1,3,3,1,0,not specific,3
1108,IL1,AIB,0,0,0,2,0,1,2,2,0,1,not specific,2
1109,IL1,AVE,3,2,12,0,0,3,17,17,3,0,cel_specific,17
1110,IL1,AVL,0,0,1,0,0,1,1,1,1,0,not specific,1
1111,IL1,CEP,0,0,0,9,9,2,18,18,0,2,pristi_specific,18
1112,IL1,IL1,4,6,15,2,0,4,27,13.5,3,1,not specific,27
1113,IL1,IL2,0,0,9,2,0,2,11,11,1,1,not specific,11
1114,IL1,OLL,0,5,4,1,0,3,10,10,2,1,not specific,10
1115,IL1,OLQ,0,0,7,2,0,2,9,1.8,1,1,not specific,9
1116,IL1,PVP,0,0,0,2,0,1,2,0.4,0,1,not specific,2
1117,IL1,PVR,4,2,0,0,0,2,6,6,2,0,not specific,6
1118,IL1,RIP,12,12,68,0,1,4,93,46.5,3,1,not specific,93
1119,IL1,RIS,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1120,IL1,RMD,80,63,243,84,57,5,527,527,3,2,core,527
1121,IL1,RME,8,10,10,34,11,5,73,36.5,3,2,core,73
1122,IL1,RMF,1,1,0,0,0,2,2,0.6666666666666666,2,0,not specific,2
1123,IL1,RMG,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1124,IL1,RMH,2,3,4,0,0,3,9,9,3,0,cel_specific,9
1125,IL1,SAA,0,0,0,1,0,1,1,1,0,1,not specific,1
1126,IL1,SMB,0,0,0,12,3,2,15,15,0,2,pristi_specific,15
1127,IL1,SMD,0,0,0,2,2,2,4,1.3333333333333333,0,2,pristi_specific,4
1128,IL1,URA,1,3,30,23,17,5,74,74,3,2,core,74
1129,IL1,URB,0,0,1,19,8,3,28,9.333333333333334,1,2,not specific,28
1130,IL1,URX,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1131,IL1,URY,0,0,6,0,0,1,6,6,1,0,not specific,6
1132,IL2,ADA,1,0,0,0,0,1,1,,1,0,not specific,1
1133,IL2,ADE,3,3,16,0,0,3,22,,3,0,cel_specific,22
1134,IL2,ADL,0,1,1,0,0,2,2,2,2,0,not specific,2
1135,IL2,AIB,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1136,IL2,ASI,0,1,0,0,0,1,1,1,1,0,not specific,1
1137,IL2,AUA,0,0,2,0,0,1,2,1,1,0,not specific,2
1138,IL2,AVA,0,0,1,0,0,1,1,1,1,0,not specific,1
1139,IL2,AVB,0,0,2,0,0,1,2,2,1,0,not specific,2
1140,IL2,AVE,0,1,4,0,0,2,5,5,2,0,not specific,5
1141,IL2,AWC,0,2,0,0,0,1,2,1,1,0,not specific,2
1142,IL2,BAG,1,0,1,0,0,2,2,2,2,0,not specific,2
1143,IL2,CEP,1,1,2,0,0,3,4,2,3,0,cel_specific,4
1144,IL2,DVC,0,0,1,0,0,1,1,1,1,0,not specific,1
1145,IL2,IL1,27,29,109,8,3,5,176,44,3,2,core,176
1146,IL2,IL2,2,2,3,31,5,5,43,43,3,2,core,43
1147,IL2,OLL,3,2,5,5,0,4,15,15,3,1,not specific,15
1148,IL2,OLQ,39,41,94,5,0,4,179,89.5,3,1,not specific,179
1149,IL2,RIA,5,7,6,0,0,3,18,18,3,0,cel_specific,18
1150,IL2,RIB,0,2,1,10,2,4,15,,2,2,not specific,15
1151,IL2,RIC,5,2,4,0,0,3,11,5.5,3,0,cel_specific,11
1152,IL2,RIG,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1153,IL2,RIH,26,31,56,0,0,3,113,113,3,0,cel_specific,113
1154,IL2,RIP,56,70,150,83,33,5,392,78.4,3,2,core,392
1155,IL2,RMD,7,7,6,0,0,3,20,20,3,0,cel_specific,20
1156,IL2,RME,58,64,130,54,36,5,342,342,3,2,core,342
1157,IL2,RMG,0,0,1,0,0,1,1,1,1,0,not specific,1
1158,IL2,RMH,2,1,1,0,0,3,4,4,3,0,cel_specific,4
1159,IL2,SIA,0,0,1,0,0,1,1,1,1,0,not specific,1
1160,IL2,SIB,2,0,0,0,0,1,2,2,1,0,not specific,2
1161,IL2,SMB,2,1,0,0,0,2,3,1.5,2,0,not specific,3
1162,IL2,URA,18,32,41,0,6,4,97,97,3,1,not specific,97
1163,IL2,URB,1,1,3,0,0,3,5,1.25,3,0,cel_specific,5
1164,IL2,URX,3,4,5,0,0,3,12,6,3,0,cel_specific,12
1165,IL2,URY,2,1,0,0,0,2,3,3,2,0,not specific,3
1166,OLL,ADE,1,0,7,0,0,2,8,8,2,0,not specific,8
1167,OLL,AVE,56,64,92,67,36,5,315,,3,2,core,315
1168,OLL,CEP,32,34,42,50,24,5,182,91,3,2,core,182
1169,OLL,IL1,8,10,6,37,23,5,84,42,3,2,core,84
1170,OLL,IL2,1,0,1,4,0,3,6,1.2,2,1,not specific,6
1171,OLL,OLL,1,0,8,0,0,2,9,9,2,0,not specific,9
1172,OLL,OLQ,1,0,1,0,0,2,2,2,2,0,not specific,2
1173,OLL,RIB,24,27,45,57,31,5,184,184,3,2,core,184
1174,OLL,RIS,0,0,2,0,3,2,5,5,1,1,not specific,5
1175,OLL,RMD,49,67,69,22,26,5,233,233,3,2,core,233
1176,OLL,RME,9,3,9,1,0,4,22,11,3,1,not specific,22
1177,OLL,RMG,1,0,0,0,0,1,1,0.2,1,0,not specific,1
1178,OLL,RMH,0,0,0,3,0,1,3,3,0,1,not specific,3
1179,OLL,SMD,28,28,46,12,1,5,115,38.333333333333336,3,2,core,115
1180,OLL,URA,0,0,0,0,2,1,2,0.6666666666666666,0,1,not specific,2
1181,OLL,URB,0,0,0,2,0,1,2,1,0,1,not specific,2
1182,OLL,URX,1,0,0,0,0,1,1,1,1,0,not specific,1
1183,OLL,URY,1,1,3,1,6,5,12,12,3,2,core,12
1184,OLQ,ADA,0,0,0,2,0,1,2,1,0,1,not specific,2
1185,OLQ,AVA,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1186,OLQ,AVD,0,0,1,0,0,1,1,1,1,0,not specific,1
1187,OLQ,AVE,0,0,0,24,0,1,24,24,0,1,not specific,24
1188,OLQ,AVF,0,0,0,0,3,1,3,3,0,1,not specific,3
1189,OLQ,AVJ,0,0,0,0,7,1,7,7,0,1,not specific,7
1190,OLQ,BDU,0,0,0,2,3,2,5,5,0,2,pristi_specific,5
1191,OLQ,CEP,0,1,3,7,2,4,13,13,2,2,not specific,13
1192,OLQ,DVA,0,0,0,1,0,1,1,1,0,1,not specific,1
1193,OLQ,IL1,3,2,3,95,19,5,122,30.5,3,2,core,122
1194,OLQ,IL2,17,18,1,11,3,5,50,25,3,2,core,50
1195,OLQ,OLL,0,0,0,9,5,2,14,2.8,0,2,pristi_specific,14
1196,OLQ,OLQ,0,0,0,2,0,1,2,0.5,0,1,not specific,2
1197,OLQ,PVN,0,0,0,2,0,1,2,0.6666666666666666,0,1,not specific,2
1198,OLQ,PVP,1,0,0,9,0,2,10,10,1,1,not specific,10
1199,OLQ,PVR,0,0,0,11,0,1,11,5.5,0,1,not specific,11
1200,OLQ,RIA,0,0,0,5,0,1,5,5,0,1,not specific,5
1201,OLQ,RIC,6,7,17,3,2,5,35,11.666666666666666,3,2,core,35
1202,OLQ,RIG,1,0,0,0,0,1,1,1,1,0,not specific,1
1203,OLQ,RIH,2,2,23,0,0,3,27,27,3,0,cel_specific,27
1204,OLQ,RIM,0,0,0,3,0,1,3,3,0,1,not specific,3
1205,OLQ,RIP,0,0,18,1,3,3,22,22,1,2,not specific,22
1206,OLQ,RIR,0,0,0,2,0,1,2,2,0,1,not specific,2
1207,OLQ,RIV,0,0,0,1,0,1,1,1,0,1,not specific,1
1208,OLQ,RMD,21,21,52,33,8,5,135,135,3,2,core,135
1209,OLQ,RME,4,4,5,32,3,5,48,48,3,2,core,48
1210,OLQ,RMH,3,4,7,0,0,3,14,14,3,0,cel_specific,14
1211,OLQ,SIA,0,1,9,0,0,2,10,10,2,0,not specific,10
1212,OLQ,SIB,22,21,47,1,0,4,91,91,3,1,not specific,91
1213,OLQ,SMB,1,2,0,8,0,3,11,3.6666666666666665,2,1,not specific,11
1214,OLQ,URA,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1215,OLQ,URB,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1216,OLQ,URX,0,0,0,3,0,1,3,1.5,0,1,not specific,3
1217,OLQ,URY,0,0,3,11,6,3,20,20,1,2,not specific,20
1218,PLN,AIB,0,0,0,2,8,2,10,10,0,2,pristi_specific,10
1219,PLN,AVA,0,0,0,2,8,2,10,3.3333333333333335,0,2,pristi_specific,10
1220,PLN,AVB,1,0,0,0,0,1,1,1,1,0,not specific,1
1221,PLN,CEP,0,0,0,2,0,1,2,2,0,1,not specific,2
1222,PLN,OLQ,0,0,0,2,0,1,2,2,0,1,not specific,2
1223,PLN,RIC,0,0,0,6,0,1,6,6,0,1,not specific,6
1224,PLN,RID,1,0,0,0,0,1,1,1,1,0,not specific,1
1225,PLN,RIV,0,0,0,3,0,1,3,3,0,1,not specific,3
1226,PLN,RMD,0,0,1,6,2,3,9,3,1,2,not specific,9
1227,PLN,RMF,0,0,0,14,3,2,17,5.666666666666667,0,2,pristi_specific,17
1228,PLN,RMG,3,3,0,0,3,3,9,2.25,2,1,not specific,9
1229,PLN,RMH,0,0,0,0,2,1,2,2,0,1,not specific,2
1230,PLN,SAA,9,19,15,6,8,5,57,28.5,3,2,core,57
1231,PLN,SMB,11,14,21,3,21,5,70,17.5,3,2,core,70
1232,PLN,SMD,3,3,0,4,0,3,10,2.5,2,1,not specific,10
1233,PVC,ADA,1,1,0,0,0,2,2,2,2,0,not specific,2
1234,PVC,ADL,0,0,2,0,0,1,2,2,1,0,not specific,2
1235,PVC,AIY,0,0,0,0,3,1,3,0.75,0,1,not specific,3
1236,PVC,ALM,0,0,0,2,1,2,3,1.5,0,2,pristi_specific,3
1237,PVC,AQR,0,1,2,1,0,3,4,4,2,1,not specific,4
1238,PVC,ASH,0,0,2,0,0,1,2,2,1,0,not specific,2
1239,PVC,AVA,7,8,9,1,0,4,25,25,3,1,not specific,25
1240,PVC,AVB,34,33,77,68,55,5,267,267,3,2,core,267
1241,PVC,AVD,13,12,35,27,13,5,100,33.333333333333336,3,2,core,100
1242,PVC,AVE,11,8,30,0,2,4,51,51,3,1,not specific,51
1243,PVC,AVH,0,2,1,0,0,2,3,3,2,0,not specific,3
1244,PVC,AVJ,2,5,5,22,6,5,40,10,3,2,core,40
1245,PVC,AVK,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1246,PVC,DVA,0,0,0,2,0,1,2,0.4,0,1,not specific,2
1247,PVC,FLP,0,1,2,0,0,2,3,0.6,2,0,not specific,3
1248,PVC,PVC,0,1,12,0,0,2,13,4.333333333333333,2,0,not specific,13
1249,PVC,PVD,0,0,0,0,4,1,4,4,0,1,not specific,4
1250,PVC,PVP,0,0,1,5,0,2,6,6,1,1,not specific,6
1251,PVC,RID,10,6,27,0,4,4,47,47,3,1,not specific,47
1252,PVC,RIF,0,0,0,3,0,1,3,3,0,1,not specific,3
1253,PVC,RIM,0,0,0,37,29,2,66,66,0,2,pristi_specific,66
1254,PVC,RIP,0,0,0,7,3,2,10,10,0,2,pristi_specific,10
1255,PVC,RIS,1,1,2,2,0,4,6,3,3,1,not specific,6
1256,PVC,SAA,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1257,PVC,SDQ,1,0,0,0,0,1,1,1,1,0,not specific,1
1258,PVC,SIA,1,0,0,0,0,1,1,1,1,0,not specific,1
1259,PVC,SIB,6,13,12,3,0,4,34,34,3,1,not specific,34
1260,PVC,SMB,0,0,3,0,0,1,3,3,1,0,not specific,3
1261,PVC,URX,0,0,0,1,0,1,1,1,0,1,not specific,1
1262,PVD,AVD,0,0,0,14,9,2,23,23,0,2,pristi_specific,23
1263,PVD,AVF,0,0,0,0,2,1,2,2,0,1,not specific,2
1264,PVD,AVJ,0,0,0,9,8,2,17,17,0,2,pristi_specific,17
1265,PVD,RID,0,0,0,0,3,1,3,3,0,1,not specific,3
1266,PVD,SIB,0,0,0,3,0,1,3,3,0,1,not specific,3
1267,PVD,URX,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1268,PVD,URY,0,0,0,0,3,1,3,3,0,1,not specific,3
1269,PVN,ADA,0,0,0,2,0,1,2,1,0,1,not specific,2
1270,PVN,ADF,0,0,0,0,2,1,2,2,0,1,not specific,2
1271,PVN,AIA,1,0,0,2,3,3,6,6,1,2,not specific,6
1272,PVN,AIB,0,0,0,43,11,2,54,54,0,2,pristi_specific,54
1273,PVN,AIM,0,0,0,3,0,1,3,3,0,1,not specific,3
1274,PVN,AIZ,1,0,0,0,0,1,1,1,1,0,not specific,1
1275,PVN,ALM,1,2,2,1,0,4,6,6,3,1,not specific,6
1276,PVN,ASE,0,0,0,12,0,1,12,12,0,1,not specific,12
1277,PVN,ASI,0,0,0,14,0,1,14,14,0,1,not specific,14
1278,PVN,ASJ,2,0,0,0,3,2,5,5,1,1,not specific,5
1279,PVN,ASK,0,0,0,9,3,2,12,12,0,2,pristi_specific,12
1280,PVN,AVB,3,0,0,14,1,3,18,18,1,2,not specific,18
1281,PVN,AVD,2,0,0,0,0,1,2,1,1,0,not specific,2
1282,PVN,AVE,0,1,0,0,0,1,1,1,1,0,not specific,1
1283,PVN,AVF,1,0,0,0,0,1,1,1,1,0,not specific,1
1284,PVN,AVJ,1,6,10,11,0,4,28,28,3,1,not specific,28
1285,PVN,AVM,1,1,0,0,0,2,2,1,2,0,not specific,2
1286,PVN,AWA,0,0,0,8,0,1,8,8,0,1,not specific,8
1287,PVN,AWB,0,0,0,1,0,1,1,1,0,1,not specific,1
1288,PVN,BDU,8,14,10,4,13,5,49,49,3,2,core,49
1289,PVN,CEP,0,1,2,0,0,2,3,3,2,0,not specific,3
1290,PVN,HSN,3,0,0,1,0,2,4,4,1,1,not specific,4
1291,PVN,OLL,0,0,0,2,0,1,2,1,0,1,not specific,2
1292,PVN,OLQ,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1293,PVN,PVN,2,4,5,17,0,4,28,14,3,1,not specific,28
1294,PVN,PVQ,0,0,0,3,2,2,5,1.25,0,2,pristi_specific,5
1295,PVN,PVR,0,0,0,5,0,1,5,5,0,1,not specific,5
1296,PVN,RIC,0,0,0,0,3,1,3,1,0,1,not specific,3
1297,PVN,RIF,2,2,0,1,0,3,5,5,2,1,not specific,5
1298,PVN,RIM,0,0,0,11,0,1,11,11,0,1,not specific,11
1299,PVN,RIS,0,0,0,9,10,2,19,19,0,2,pristi_specific,19
1300,PVN,RMG,0,1,0,0,0,1,1,1,1,0,not specific,1
1301,PVN,SDQ,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1302,PVN,SIB,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1303,PVN,SMB,1,0,0,3,1,3,5,5,1,2,not specific,5
1304,PVN,URB,0,0,2,0,0,1,2,2,1,0,not specific,2
1305,PVN,URX,0,0,2,1,0,2,3,1.5,1,1,not specific,3
1306,PVN,URY,0,0,0,17,0,1,17,8.5,0,1,not specific,17
1307,PVP,ADA,1,2,1,1,2,5,7,7,3,2,core,7
1308,PVP,ADF,0,0,2,0,0,1,2,0.5,1,0,not specific,2
1309,PVP,AIB,3,1,0,0,0,2,4,4,2,0,not specific,4
1310,PVP,AQR,5,4,14,1,0,4,24,24,3,1,not specific,24
1311,PVP,ASH,0,1,2,0,0,2,3,3,2,0,not specific,3
1312,PVP,AVA,7,7,14,18,0,4,46,46,3,1,not specific,46
1313,PVP,AVB,22,25,48,38,30,5,163,163,3,2,core,163
1314,PVP,AVD,0,1,4,44,10,4,59,29.5,2,2,not specific,59
1315,PVP,AVE,1,3,0,0,0,2,4,4,2,0,not specific,4
1316,PVP,AVF,2,0,0,0,0,1,2,2,1,0,not specific,2
1317,PVP,AVH,4,2,5,0,0,3,11,11,3,0,cel_specific,11
1318,PVP,AVJ,0,1,2,1,2,4,6,6,2,2,not specific,6
1319,PVP,AVK,1,0,0,0,0,1,1,1,1,0,not specific,1
1320,PVP,AWA,0,0,0,2,0,1,2,0.5,0,1,not specific,2
1321,PVP,AWB,0,0,0,1,4,2,5,1.25,0,2,pristi_specific,5
1322,PVP,DVA,2,0,0,2,4,3,8,2.6666666666666665,1,2,not specific,8
1323,PVP,OLQ,0,0,0,2,0,1,2,2,0,1,not specific,2
1324,PVP,PVC,10,12,33,7,3,5,65,65,3,2,core,65
1325,PVP,PVN,0,0,0,0,5,1,5,5,0,1,not specific,5
1326,PVP,PVP,0,0,0,1,0,1,1,1,0,1,not specific,1
1327,PVP,PVQ,0,0,0,0,8,1,8,8,0,1,not specific,8
1328,PVP,RIA,0,2,2,0,0,2,4,4,2,0,not specific,4
1329,PVP,RIC,0,0,0,0,6,1,6,6,0,1,not specific,6
1330,PVP,RID,0,0,0,0,2,1,2,2,0,1,not specific,2
1331,PVP,RIF,0,3,0,0,0,1,3,1.5,1,0,not specific,3
1332,PVP,RIG,1,1,3,0,0,3,5,1.6666666666666667,3,0,cel_specific,5
1333,PVP,RIM,0,0,1,0,0,1,1,,1,0,not specific,1
1334,PVP,RIR,1,2,1,1,3,5,8,4,3,2,core,8
1335,PVP,RMF,1,1,0,0,0,2,2,0.6666666666666666,2,0,not specific,2
1336,PVP,RMG,0,0,0,4,0,1,4,2,0,1,not specific,4
1337,PVP,SIA,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1338,PVP,SIB,0,0,0,4,0,1,4,4,0,1,not specific,4
1339,PVP,URX,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1340,PVP,URY,0,0,0,4,0,1,4,4,0,1,not specific,4
1341,PVQ,ADA,0,0,0,0,2,1,2,2,0,1,not specific,2
1342,PVQ,ADL,0,3,0,8,3,3,14,14,1,2,not specific,14
1343,PVQ,AIA,18,18,26,9,0,4,71,71,3,1,not specific,71
1344,PVQ,AIB,0,0,0,19,10,2,29,29,0,2,pristi_specific,29
1345,PVQ,AIM,1,1,3,0,0,3,5,5,3,0,cel_specific,5
1346,PVQ,ALA,1,2,0,2,3,4,8,2.6666666666666665,2,2,not specific,8
1347,PVQ,ALM,0,0,0,1,0,1,1,1,0,1,not specific,1
1348,PVQ,ASE,1,2,2,0,0,3,5,5,3,0,cel_specific,5
1349,PVQ,ASG,1,0,0,0,0,1,1,1,1,0,not specific,1
1350,PVQ,ASI,0,0,0,0,2,1,2,0.6666666666666666,0,1,not specific,2
1351,PVQ,ASJ,2,2,5,0,5,4,14,4.666666666666667,3,1,not specific,14
1352,PVQ,ASK,9,16,21,9,3,5,58,19.333333333333332,3,2,core,58
1353,PVQ,AVB,0,0,1,0,0,1,1,1,1,0,not specific,1
1354,PVQ,AVF,0,4,1,1,8,4,14,14,2,2,not specific,14
1355,PVQ,AVM,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1356,PVQ,AWA,1,1,5,0,0,3,7,2.3333333333333335,3,0,cel_specific,7
1357,PVQ,AWB,0,0,0,3,2,2,5,5,0,2,pristi_specific,5
1358,PVQ,BDU,0,0,0,0,1,1,1,1,0,1,not specific,1
1359,PVQ,HSN,2,5,12,16,0,4,35,35,3,1,not specific,35
1360,PVQ,PVC,1,0,0,0,0,1,1,1,1,0,not specific,1
1361,PVQ,PVN,1,0,0,7,0,2,8,2.6666666666666665,1,1,not specific,8
1362,PVQ,RIF,0,0,4,2,0,2,6,6,1,1,not specific,6
1363,PVQ,RIS,0,0,0,33,5,2,38,38,0,2,pristi_specific,38
1364,PVQ,RMG,2,0,2,4,11,4,19,6.333333333333333,2,2,not specific,19
1365,PVR,ADA,0,0,0,7,6,2,13,13,0,2,pristi_specific,13
1366,PVR,AVB,20,19,0,0,0,2,39,13,2,0,not specific,39
1367,PVR,AVD,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
1368,PVR,AVJ,7,12,0,34,13,4,66,33,2,2,not specific,66
1369,PVR,BDU,0,0,0,12,3,2,15,7.5,0,2,pristi_specific,15
1370,PVR,CEP,0,0,0,15,10,2,25,25,0,2,pristi_specific,25
1371,PVR,IL1,9,8,0,2,0,3,19,19,2,1,not specific,19
1372,PVR,OLQ,0,0,0,3,4,2,7,7,0,2,pristi_specific,7
1373,PVR,PVC,0,0,0,0,2,1,2,1,0,1,not specific,2
1374,PVR,PVN,0,0,0,4,0,1,4,4,0,1,not specific,4
1375,PVR,RIC,0,0,0,2,4,2,6,6,0,2,pristi_specific,6
1376,PVR,RIP,19,15,0,49,19,4,102,102,2,2,not specific,102
1377,PVR,RIS,0,0,0,11,1,2,12,6,0,2,pristi_specific,12
1378,PVR,RMD,0,0,0,3,4,2,7,3.5,0,2,pristi_specific,7
1379,PVR,SDQ,0,0,0,0,2,1,2,1,0,1,not specific,2
1380,PVR,SMB,0,0,0,3,0,1,3,3,0,1,not specific,3
1381,PVT,AIB,9,8,16,63,0,4,96,96,3,1,not specific,96
1382,PVT,AQR,0,0,0,2,0,1,2,2,0,1,not specific,2
1383,PVT,AVA,0,0,0,5,0,1,5,1.6666666666666667,0,1,not specific,5
1384,PVT,AVE,1,0,0,0,2,2,3,3,1,1,not specific,3
1385,PVT,AVK,21,26,16,41,0,4,104,34.666666666666664,3,1,not specific,104
1386,PVT,AVL,6,7,3,3,0,4,19,19,3,1,not specific,19
1387,PVT,CEP,0,0,0,1,0,1,1,,0,1,not specific,1
1388,PVT,DVC,2,13,3,4,0,4,22,7.333333333333333,3,1,not specific,22
1389,PVT,IL2,1,2,0,1,0,3,4,2,2,1,not specific,4
1390,PVT,OLQ,0,0,0,3,0,1,3,1,0,1,not specific,3
1391,PVT,RIB,0,0,0,3,0,1,3,3,0,1,not specific,3
1392,PVT,RIG,8,7,7,0,0,3,22,11,3,0,cel_specific,22
1393,PVT,RIH,3,0,2,4,0,3,9,4.5,2,1,not specific,9
1394,PVT,RIM,0,0,0,5,0,1,5,1.6666666666666667,0,1,not specific,5
1395,PVT,RIS,0,0,1,0,0,1,1,1,1,0,not specific,1
1396,PVT,RME,1,0,4,0,0,2,5,5,2,0,not specific,5
1397,PVT,RMF,13,8,10,0,0,3,31,31,3,0,cel_specific,31
1398,PVT,SDQ,0,0,0,14,0,1,14,4.666666666666667,0,1,not specific,14
1399,PVT,SMB,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1400,PVT,URA,1,2,0,0,0,2,3,3,2,0,not specific,3
1401,PVT,URY,0,1,0,11,0,2,12,6,1,1,not specific,12
1402,RIA,ADF,0,0,2,1,0,2,3,3,1,1,not specific,3
1403,RIA,AIZ,0,0,1,0,0,1,1,1,1,0,not specific,1
1404,RIA,AQR,0,0,4,0,0,1,4,4,1,0,not specific,4
1405,RIA,AUA,0,0,2,1,0,2,3,3,1,1,not specific,3
1406,RIA,AVA,0,0,4,0,0,1,4,4,1,0,not specific,4
1407,RIA,BAG,0,0,2,0,0,1,2,0.5,1,0,not specific,2
1408,RIA,CEP,4,7,3,15,2,5,31,6.2,3,2,core,31
1409,RIA,IL1,3,3,2,0,7,4,15,7.5,3,1,not specific,15
1410,RIA,RIA,44,101,65,2,5,5,217,217,3,2,core,217
1411,RIA,RIB,0,0,3,0,0,1,3,1.5,1,0,not specific,3
1412,RIA,RIH,0,0,0,1,0,1,1,1,0,1,not specific,1
1413,RIA,RIM,0,0,4,2,2,3,8,4,1,2,not specific,8
1414,RIA,RIR,0,0,3,6,0,2,9,9,1,1,not specific,9
1415,RIA,RIV,9,13,17,14,0,4,53,26.5,3,1,not specific,53
1416,RIA,RMD,232,279,471,502,228,5,1712,342.4,3,2,core,1712
1417,RIA,RMF,0,1,0,10,0,2,11,5.5,1,1,not specific,11
1418,RIA,RMG,0,0,0,29,20,2,49,49,0,2,pristi_specific,49
1419,RIA,RMH,0,0,0,2,0,1,2,2,0,1,not specific,2
1420,RIA,SAA,0,0,2,0,0,1,2,2,1,0,not specific,2
1421,RIA,SDQ,1,0,0,0,0,1,1,1,1,0,not specific,1
1422,RIA,SIA,42,47,16,3,2,5,110,110,3,2,core,110
1423,RIA,SIB,1,0,0,0,0,1,1,1,1,0,not specific,1
1424,RIA,SMB,5,2,11,0,0,3,18,18,3,0,cel_specific,18
1425,RIA,SMD,129,145,225,91,30,5,620,620,3,2,core,620
1426,RIA,URX,0,0,2,0,0,1,2,2,1,0,not specific,2
1427,RIB,AIB,11,10,11,0,0,3,32,32,3,0,cel_specific,32
1428,RIB,AIN,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1429,RIB,AIZ,0,1,2,1,6,4,10,2,2,2,not specific,10
1430,RIB,AUA,3,3,11,0,0,3,17,4.25,3,0,cel_specific,17
1431,RIB,AVA,5,6,11,0,0,3,22,22,3,0,cel_specific,22
1432,RIB,AVB,0,0,3,0,0,1,3,3,1,0,not specific,3
1433,RIB,AVD,3,0,4,0,0,2,7,7,2,0,not specific,7
1434,RIB,AVE,25,29,33,43,31,5,161,53.666666666666664,3,2,core,161
1435,RIB,BAG,14,16,11,5,3,5,49,49,3,2,core,49
1436,RIB,CEP,0,2,5,0,0,2,7,7,2,0,not specific,7
1437,RIB,DVA,1,1,0,0,0,2,2,0.6666666666666666,2,0,not specific,2
1438,RIB,DVC,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1439,RIB,OLL,2,1,1,0,0,3,4,4,3,0,cel_specific,4
1440,RIB,RIA,4,8,14,7,9,5,42,21,3,2,core,42
1441,RIB,RIG,1,3,6,0,0,3,10,5,3,0,cel_specific,10
1442,RIB,RIH,1,1,2,0,0,3,4,2,3,0,cel_specific,4
1443,RIB,RIM,3,0,1,0,0,2,4,,2,0,not specific,4
1444,RIB,RIS,3,5,6,0,0,3,14,14,3,0,cel_specific,14
1445,RIB,RMD,0,3,2,0,0,2,5,5,2,0,not specific,5
1446,RIB,RME,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1447,RIB,RMF,0,2,0,0,0,1,2,0.5,1,0,not specific,2
1448,RIB,SMD,6,7,12,0,0,3,25,6.25,3,0,cel_specific,25
1449,RIB,URY,4,5,5,3,0,4,17,8.5,3,1,not specific,17
1450,RIC,ADA,3,5,10,13,8,5,39,19.5,3,2,core,39
1451,RIC,ADL,0,0,2,0,0,1,2,2,1,0,not specific,2
1452,RIC,AIB,7,4,4,0,0,3,15,15,3,0,cel_specific,15
1453,RIC,AIZ,0,0,6,0,0,1,6,6,1,0,not specific,6
1454,RIC,AVA,36,32,61,34,11,5,174,174,3,2,core,174
1455,RIC,AVB,2,0,0,0,7,2,9,1.8,1,1,not specific,9
1456,RIC,AVD,1,0,0,1,3,3,5,1,1,2,not specific,5
1457,RIC,AVE,0,0,0,2,0,1,2,0.6666666666666666,0,1,not specific,2
1458,RIC,AVJ,0,0,0,1,2,2,3,1,0,2,pristi_specific,3
1459,RIC,AVK,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1460,RIC,BDU,0,0,0,4,0,1,4,1.3333333333333333,0,1,not specific,4
1461,RIC,CEP,9,4,5,2,0,4,20,20,3,1,not specific,20
1462,RIC,OLQ,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1463,RIC,PVC,1,0,0,0,5,2,6,6,1,1,not specific,6
1464,RIC,RIC,1,5,5,4,6,5,21,10.5,3,2,core,21
